complex_name,compound_group,smiles,experimental_pKD,covalent,fragment_screen,pb_valid_prepared,pb_valid_ref,suspected_artefact,sucos_shape,pocket_qcov,sucos_shape_pocket_qcov
A71EV2A-x7008a,x7008a,CSc1ncnc(N2CCC(N(C)S(C)(=O)=O)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.5122,False,False,True,True,False,31.8357,92.3077,29.3868
A71EV2A-x7011a,x7011a,CC[C@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,7.3026,False,False,True,True,False,36.6061,92.3077,33.7902
A71EV2A-x7015a,x7015a,CSc1ncnc(N2CCc3ccccc3CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.483,False,False,True,True,False,35.9192,92.5926,33.2585
A71EV2A-x7018a,x7018a,COC(=O)N1CCCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)CC1,5.7455,False,False,True,True,False,32.6415,92.3077,30.1306
A71EV2A-x7024a,x7024a,CSc1ncnc(N2CCC3(CCCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.4622,False,False,True,True,False,43.1507,80,34.5206
A71EV2A-x7025a,x7025a,CSc1ncnc(N2CC[C@@H](OC(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.0481,False,False,True,True,False,34.9845,92.3077,32.2934
A71EV2A-x7026a,x7026a_x7026b,CSc1ncnc(N2CC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.2935,False,False,True,True,False,34.9921,92,32.1927
A71EV2A-x7026b,x7026a_x7026b,CSc1ncnc(N2CC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.2935,False,False,True,True,False,35.5663,92,32.721
A71EV2A-x7031a,x7031a,CSc1ncnc(N2CC[C@H](OC(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.9258,False,False,True,True,False,34.6722,92.3077,32.0051
A71EV2A-x7032a,x7032a,CSc1ccc(-c2cccnc2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,6.0254,False,False,True,True,False,45.935,88.8889,40.8311
A71EV2A-x7035a,x7035a,CSc1ccccc1[C@@H](NC(=O)C(C)C)C(=O)N1CC[C@H](C(N)=O)C1,4.6166,False,False,True,True,False,34.6723,92.5926,32.104
A71EV2A-x7038a,x7038a,CSc1ccccc1[C@H](C(=O)N1CC[C@H](C(N)=O)C1)N1CCCC1=O,7.1943,False,False,True,True,False,33.8708,92.3077,31.2654
A71EV2A-x7043a,x7043a_x7043b,CSc1ncnc(N2CCn3nc4c(c3C2)CCC4)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.6019,False,False,True,True,False,36.0843,92,33.1976
A71EV2A-x7043b,x7043a_x7043b,CSc1ncnc(N2CCn3nc4c(c3C2)CCC4)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.6019,False,False,True,True,False,37.4965,91.6667,34.3718
A71EV2A-x7044a,x7044a,CSc1ccc(-c2ccnn2C2CCC2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,6.6438,False,False,True,True,False,39.2586,89.2857,35.0524
A71EV2A-x7046a,x7046a,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,6.4554,False,False,True,True,False,40.1792,92.3077,37.0885
A71EV2A-x7050a,x7050a,CSc1ncnc(N2CCc3ccsc3C2)c1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,,False,False,True,True,False,46.7936,88.8889,41.5943
A71EV2A-x7056a,x7056a,CSc1ncnc(N2CCC3(CCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.1312,False,False,True,True,False,37.8188,92.3077,34.9097
A71EV2A-x7070a,x7070a,CSc1ccc(-c2cccnc2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.615,False,False,True,True,False,45.2787,88.8889,40.2477
A71EV2A-x7071a,x7071a,CSc1ccccc1[C@@H](NS(C)(=O)=O)C(=O)N1CC[C@H](C(N)=O)C1,,False,False,True,True,False,36.4925,92.5926,33.7894
A71EV2A-x7093a,x7093a,CSc1ncnc(N2CC[C@@H](SC)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.9071,False,False,True,True,False,33.1783,96.1538,31.9022
A71EV2A-x7095a,x7095a,CSc1ncnc(N2CC(Oc3ccccc3Cl)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.0787,False,False,True,True,False,41.7459,80,33.3967
A71EV2A-x7096a,x7096a,CSc1ncnc(N2CCC(C(=O)N(C(C)C)C(C)C)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.2253,False,False,True,True,False,29.7878,92.3077,27.4964
A71EV2A-x7101a,x7101a,CSc1ncnc(N2CCC3(CCCCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.3886,False,False,True,True,False,35.6063,92.3077,32.8673
A71EV2A-x7127a,x7127a,CSc1ncnc(N2CCC[C@@H]2Cn2cccn2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.1893,False,False,True,True,False,40.0679,92.3077,36.9858
A71EV2A-x7130a,x7130a,CSc1ncnc(N2CCn3ncc(C#N)c3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.1311,False,False,True,True,False,38.3945,92,35.323
A71EV2A-x7132a,x7132a,CSc1ncnc(N2CCC[C@@H]2Cc2ccnn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,7.3594,False,False,True,True,False,38.1587,92.3077,35.2235
A71EV2A-x7135a,x7135a,CSc1ncnc(N2CCC[C@@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,7.7602,False,False,True,True,False,37.3312,92.3077,34.4596
A71EV2A-x7147a,x7147a,CSc1ncnc(N2CCC[C@@H]2CC(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,7.1999,False,False,True,True,False,37.4292,92.3077,34.55
A71EV2A-x7151a,x7151a,CSc1ncnc(N2CCc3cnc(C(C)C)nc3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.9127,False,False,True,True,False,30.2504,92.3077,27.9234
A71EV2A-x7154a,x7154a,CSc1ncnc(N2CCC(N3CCOC3=O)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.9235,False,False,True,True,False,33.1294,92.3077,30.581
A71EV2A-x7161a,x7161a,COC[C@@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.029,False,False,True,True,False,35.9276,92.3077,33.1639
A71EV2A-x7167a,x7167a_x7167b,CSc1ccc(-c2ccnn2C(C)(C)C)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,4.9121,False,False,True,True,False,38.9332,92,35.8185
A71EV2A-x7167b,x7167a_x7167b,CSc1ccc(-c2ccnn2C(C)(C)C)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,4.9121,False,False,True,True,False,39.3747,92.3077,36.3459
A71EV2A-x7169a,x7169a,CCC1(CC)CN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)CCS1(=O)=O,6.0704,False,False,True,True,False,30.7296,92.5926,28.4533
A71EV2A-x7170a,x7170a,CSc1ncnc(N2CCC(C#N)(CC(C)C)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.2651,False,False,True,True,False,34.9324,92.3077,32.2453
A71EV2A-x7172a,x7172a,CSc1ncnc(N(C)C2CCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.3234,False,False,True,True,False,36.2623,92,33.3613
A71EV2A-x7175a,x7175a,COC[C@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,7.1973,False,False,True,True,False,35.9478,92,33.0719
A71EV2A-x7176a,x7176a,CSc1ncnc(N(C)Cc2cc(F)c(F)c(F)c2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.245,False,False,True,True,False,37.8071,92,34.7825
A71EV2A-x7184a,x7184a,CSc1ccc(-c2ccncc2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,6.0584,False,False,True,True,False,45.6663,85.7143,39.1426
A71EV2A-x7190a,x7190a,CSc1ncnc(N2CC[C@H](C(=O)N3CCC(C)CC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.0817,False,False,True,True,False,33.7185,92.3077,31.1247
A71EV2A-x7238a,x7238a,CO[C@@H]1CCCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)C1,6.1701,False,False,True,True,False,33.8484,92.3077,31.2446
A71EV2A-x7246a,x7246a,CSc1ncnc(N2CCC[C@H](C(F)(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.2111,False,False,True,True,False,36.5958,92,33.6681
A71EV2A-x7247a,x7247a,CSc1ncnc(N2CCC[C@H]2Cc2ccnn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.214,False,False,True,True,False,31.8361,88.4615,28.1627
A71EV2A-x7250a,x7250a,CSc1ncnc(N2CCC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.1739,False,False,True,True,False,43.5289,73.0769,31.8096
A71EV2A-x7251a,x7251a,CSc1ncnc(N(C)CC(C)(C)O)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.1347,False,False,True,True,False,36.3027,92,33.3985
A71EV2A-x7254a,x7254a,CSc1ncnc(N(C)CC2CCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.3047,False,False,True,True,False,38.6032,92,35.515
A71EV2A-x7256a,x7256a,CSc1ccc(-c2ccncc2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.7438,False,False,True,True,False,43.6213,88.8889,38.7745
A71EV2A-x7257a,x7257a,CSc1ncnc(N2CCC[C@H]2CC(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.8238,False,False,True,True,False,31.884,92.5926,29.5222
A71EV2A-x7259a,x7259a,CSc1ncnc(N2CCC[C@@H]2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,7.938,False,False,True,True,False,37.4535,92.3077,34.5725
A71EV2A-x7260a,x7260a,CSc1ccc(-c2cc(C)nn2C)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,5.4369,False,False,True,True,False,40.1429,88.4615,35.511
A71EV2A-x7261a,x7261a,CSc1ccc(-c2ccc(N3CCN(C)CC3)nc2)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,6.6463,False,False,True,True,False,34.0453,88.4615,30.117
A71EV2A-x7263a,x7263a,CSc1ncnc(N2CC(C)(c3ccccc3F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.4392,False,False,True,True,False,42.6542,92.3077,39.3731
A71EV2A-x7284a,x7284a,CSc1ncnc(N2CCC3(CCCO3)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.4667,False,False,True,True,False,34.5924,92.3077,31.9315
A71EV2A-x7287a,x7287a,CSc1ccc(-c2ocnc2C)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,5.9643,False,False,True,True,False,44.4985,88.8889,39.5542
A71EV2A-x7297a,x7297a,CNC(=O)[C@@H]1CCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.5531,False,False,True,True,False,34.8212,92.5926,32.2418
A71EV2A-x7301a,x7301a_x7301b,CSc1ccc(-c2cccnc2N)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,6.4678,False,False,True,True,False,41.9489,92,38.593
A71EV2A-x7301b,x7301a_x7301b,CSc1ccc(-c2cccnc2N)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,6.4678,False,False,True,True,False,41.8364,92,38.4895
A71EV2A-x7307a,x7307a,CSc1ccc(C(=O)N(C)C2CCC(C)(C)CC2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,4.8542,False,False,True,True,False,34.6907,76.9231,26.6852
A71EV2A-x7309a,x7309a,CSc1ncnc(N2CCC[C@@H]2C(=O)N(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.6677,False,False,True,True,False,34.7855,92.3077,32.1097
A71EV2A-x7316a,x7316a,CSc1ncnc(N2CC[C@H](OC3CC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,7.1595,False,False,True,True,False,35.0411,92.3077,32.3457
A71EV2A-x7317a,x7317a_x7317b_x7372a,CSc1ncnc(N2C[C@H]3C[C@H]3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.5585,False,False,True,True,False,34.584,92.3077,31.9237
A71EV2A-x7317b,x7317a_x7317b_x7372a,CSc1ncnc(N2C[C@H]3C[C@H]3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.5585,False,False,True,True,False,39.5856,92.3077,36.5405
A71EV2A-x7318a,x7318a,CSc1ccc(C(=O)N2CC=CCC23CCC3)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.7273,False,False,True,True,False,35.2489,92,32.4289
A71EV2A-x7321a,x7321a,CC[C@H]1CS[C@H](C(N)=O)CN1C(=O)Oc1cc(Br)ccc1SC,4.1702,False,False,True,True,False,41.2326,92.5926,38.1783
A71EV2A-x7323a,x7323a,CSc1ccc(-c2cn[nH]c2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.7751,False,False,True,True,False,44.9055,88.8889,39.916
A71EV2A-x7333a,x7333a,CSc1ncnc(N(C)CC(C)(F)F)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.9943,False,False,True,True,False,43.3153,92,39.85
A71EV2A-x7334a,x7334a_x7334b_x7389a,CSc1ncnc(N2CC(O)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.4262,False,False,True,True,False,44.198,92,40.6622
A71EV2A-x7334b,x7334a_x7334b_x7389a,CSc1ncnc(N2CC(O)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.4262,False,False,True,True,False,36.2655,92.3077,33.4758
A71EV2A-x7338a,x7338a,CSc1ncnc(N(C)CCC(F)(F)F)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.7488,False,False,True,True,False,36.8005,92,33.8564
A71EV2A-x7339a,x7339a,CSc1ncnc(N2CC[C@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.6955,False,False,True,True,False,39.3593,92,36.2106
A71EV2A-x7350a,x7350a_x7350b,CSc1ccc(-c2ccccn2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,6.7702,False,False,True,True,False,44.2339,88.8889,39.319
A71EV2A-x7350b,x7350a_x7350b,CSc1ccc(-c2ccccn2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,6.7702,False,False,True,True,False,44.3921,88.8889,39.4597
A71EV2A-x7353a,x7353a_x7353b,COC[C@@H]1CCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.358,False,False,True,True,False,35.0988,92,32.2909
A71EV2A-x7353b,x7353a_x7353b,COC[C@@H]1CCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.358,False,False,True,True,False,39.6612,92.3077,36.6104
A71EV2A-x7359a,x7359a,CSc1ccc(Br)cc1CC(=O)N1C[C@@H](C(N)=O)[C@@H]2C[C@@H]21,4.5901,False,False,True,True,False,43.4133,92.3077,40.0738
A71EV2A-x7368a,x7368a,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.6168,False,False,True,True,False,39.7183,88.8889,35.3051
A71EV2A-x7369a,x7369a_x7369b,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.218,False,False,True,True,False,39.7108,88.8889,35.2985
A71EV2A-x7369b,x7369a_x7369b,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.218,False,False,True,True,False,39.1963,88.8889,34.8412
A71EV2A-x7372a,x7317a_x7317b_x7372a,CSc1ncnc(N2C[C@H]3C[C@H]3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.5585,False,False,True,True,False,37.3897,92.3077,34.5136
A71EV2A-x7379a,x7379a,CSc1ccc(-c2cn[nH]c2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,5.6262,False,False,True,True,False,45.8877,88.8889,40.7891
A71EV2A-x7389a,x7334a_x7334b_x7389a,CSc1ncnc(N2CC(O)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.4262,False,False,True,True,False,36.2107,92.3077,33.4252
A71EV2A-x7410a,x7410a,CSc1ccc(-c2cnn[nH]2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.8211,False,False,True,True,False,43.4574,88.8889,38.6288
A71EV2A-x7420a,x7420a,CSc1ncnc(N2CCCC[C@@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.3722,False,False,True,True,False,35.8576,92,32.989
A71EV2A-x7424a,x7424a,CSc1ncnc(N(C)C2CCOCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.7864,False,False,True,True,False,35.543,92,32.6995
A71EV2A-x7427a,x7427a,CSc1ncnc(N2CC[C@H](C(=O)N(C)C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.9744,False,False,True,True,False,35.2517,92.3077,32.54
A71EV2A-x7430a,x7430a,CSc1ncnc(N2CCCC[C@H]2CO)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.8673,False,False,True,True,False,36.6703,92.3077,33.8495
A71EV2A-x7432a,x7432a,CCN(c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1)C(C)C,5.9414,False,False,True,True,False,39.9352,92.3077,36.8633
A71EV2A-x7433a,x7433a,CSc1ncnc(N2CCC[C@H]2Cc2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.1382,False,False,True,True,False,33.1009,88.8889,29.4231
A71EV2A-x7436a,x7436a_x7436b,CSc1ncnc(N(C)[C@@H](C)c2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.5807,False,False,True,True,False,41.5372,92,38.2142
A71EV2A-x7436b,x7436a_x7436b,CSc1ncnc(N(C)[C@@H](C)c2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.5807,False,False,True,True,False,32.9981,92.5926,30.5538
A71EV2A-x7442a,x7442a,CSc1ccc(-c2ccccn2)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,6.3634,False,False,True,True,False,42.1328,88.4615,37.2713
A71EV2A-x7445a,x7445a,CSc1ccc(-c2ccncc2)cc1CC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,4.9174,False,False,True,True,False,43.6988,88.4615,38.6567
A71EV2A-x7446a,x7446a,CCS(=O)(=O)N1CCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)[C@H](C)C1,5.8875,False,False,True,True,False,32.6669,92.3077,30.1541
A71EV2A-x7448a,x7448a,CSc1cccc2c1[C@@H](C(=O)N1C[C@@H](C(N)=O)C[C@@H]3C[C@@H]31)CC2,6.317,False,False,True,True,False,44.9984,92.3077,41.537
A71EV2A-x7459a,x7459a,CSc1ccc2ncccc2c1OC(=O)N1C[C@H](C(N)=O)C[C@@H]2C[C@@H]21,6.2232,False,False,True,True,False,42.3247,92,38.9388
A71EV2A-x7461a,x7461a,CSc1ccc2ncccc2c1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,6.2232,False,False,True,True,False,40.9699,92.3077,37.8184
A71EV2A-x7465a,x7465a_x7465b,CSc1ccc2ncccc2c1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,6.5542,False,False,True,True,False,42.3662,92,38.9769
A71EV2A-x7465b,x7465a_x7465b,CSc1ccc2ncccc2c1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,6.5542,False,False,True,True,False,41.4736,92,38.1557
A71EV2A-x7475a,x7475a_x7475b,CSc1ncnc(N2CCC[C@H]2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.262,False,False,True,True,False,34.2349,92.5926,31.699
A71EV2A-x7475b,x7475a_x7475b,CSc1ncnc(N2CCC[C@H]2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.262,False,False,True,True,False,35.6284,92.3077,32.8878
A71EV2A-x7491a,x7491a_x7491b,CSc1ncnc(N2CCC[C@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.3314,False,False,True,True,False,41.5188,92,38.1973
A71EV2A-x7491b,x7491a_x7491b,CSc1ncnc(N2CCC[C@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.3314,False,False,True,True,False,42.3722,92,38.9824
A71EV2A-x7501a,x7501a_x7501b,CSc1ncnc(N2CCC[C@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.2445,False,False,True,True,False,35.4188,92,32.5853
A71EV2A-x7501b,x7501a_x7501b,CSc1ncnc(N2CCC[C@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.2445,False,False,True,True,False,35.5882,91.6667,32.6225
A71EV2A-x7510a,x7510a_x7510b,CC[C@@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.3595,False,False,True,True,False,34.6652,92,31.892
A71EV2A-x7510b,x7510a_x7510b,CC[C@@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.3595,False,False,True,True,False,35.7052,92.3077,32.9586
A71EV2A-x7515a,x7515a,CSc1ccc2ncccc2c1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.5542,False,False,True,True,False,41.9464,92.3077,38.7198
A71EV2A-x7533a,x7533a_x7533b,CSc1ncnc(N2CCC[C@@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.6166,False,False,True,True,False,36.7068,92,33.7702
A71EV2A-x7533b,x7533a_x7533b,CSc1ncnc(N2CCC[C@@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.6166,False,False,True,True,False,36.6632,91.6667,33.6079
A71EV2A-x7545a,x7545a_x7545b,CSc1ncnc(N(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.393,False,False,True,True,False,42.6878,92,39.2728
A71EV2A-x7545b,x7545a_x7545b,CSc1ncnc(N(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.393,False,False,True,True,False,42.9199,92,39.4863
A71EV2A-x7558a,x7558a,CSc1ccc(Br)cc1OC(=O)N1C[C@@H](C(N)=O)CC[C@H]1CO,5.995,False,False,True,True,False,38.882,92.5926,36.0019
A71EV2A-x7560a,x7560a_x7560b,CSc1ncnc(N2CCCCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,7.1865,False,False,True,True,False,36.9807,92,34.0222
A71EV2A-x7560b,x7560a_x7560b,CSc1ncnc(N2CCCCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,7.1865,False,False,True,True,False,36.8527,91.6667,33.7817
A71EV2A-x7570a,x7570a,CSc1ncnc(N2CCC[C@@H]2c2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,7.1317,False,False,True,True,False,45.1312,92,41.5207
A71EV2A-x7576a,x7576a_x7576b,CSc1ccc(-c2cc[nH]n2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.3405,False,False,True,True,False,42.3894,88.8889,37.6794
A71EV2A-x7576b,x7576a_x7576b,CSc1ccc(-c2cc[nH]n2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.3405,False,False,True,True,False,42.5407,88.8889,37.814
A71EV2A-x7580a,x7580a_x7580b,CSc1ncnc(N(C)C)c1CC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,6.0736,False,False,True,True,False,45.0916,92.3077,41.623
A71EV2A-x7580b,x7580a_x7580b,CSc1ncnc(N(C)C)c1CC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,6.0736,False,False,True,True,False,45.5444,92,41.9008
A71EV2A-x7589a,x7589a,COC(=O)N[C@H]1CCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)C1,7.2725,False,False,True,True,False,33.1123,92.3077,30.5652
A71EV2A-x7597a,x7597a,CSc1ccc(-c2cc[nH]n2)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,6.3434,False,False,True,True,False,41.6742,88.4615,36.8656
A71EV2A-x7608a,x7608a,CSc1ncnc(N(C)CC(F)(F)F)c1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.7947,False,False,True,True,False,40.9886,92.3077,37.8356
A71EV2A-x7613a,x7613a,CC[C@@H]1CS[C@H](C(N)=O)CN1C(=O)Oc1cc(Br)ccc1SC,7.1127,False,False,True,True,False,41.4597,92.5926,38.3886
A71EV2A-x7622a,x7622a,CSc1ncnc(N2CCCC2)c1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,5.9283,False,False,True,True,False,41.6635,92.5926,38.5774
A71EV2A-x7631a,x7631a,CSc1ccccc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,5.6765,False,False,True,True,False,45.2208,92.3077,41.7423
