complex_name,compound_group,official_compound_group_id,metadata_smiles,benchmark_smiles,canonical_smiles,scaffold,experimental_pKD,fragment_screen,pb_valid_ref,source_ligand_ref_sdf,source_ligand_ref_sdf_sha256,ligand_pdb,ligand_pdb_sha256,atom_count,heavy_atom_count,formal_charge,maximum_coordinate_difference_angstrom
A71EV2A-x4580a,x4519a_x4519b_x4580a_x4580b,6ecdc1ff9fa11920,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1,O=C(Cc1ncc2ccccn12)N1CCCCC1,4.424218724311264,False,True,structures/x4519a_x4519b_x4580a_x4580b/A71EV2A-x4580a/A71EV2A-x4580a_ligand_ref.sdf,b8684bc37098f037795692b2bc22267f9ed8246d0c17bf67beead07181318466,raw/A71EV2A-x4580a.pdb,8cdc54730a4bccbe9f2af57f6cb1d3e15df3b2c1dc2a286813dbd8a6a19d0437,22,22,0,0.0
A71EV2A-x4580b,x4519a_x4519b_x4580a_x4580b,6ecdc1ff9fa11920,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1,O=C(Cc1ncc2ccccn12)N1CCCCC1,4.424218724311264,False,True,structures/x4519a_x4519b_x4580a_x4580b/A71EV2A-x4580b/A71EV2A-x4580b_ligand_ref.sdf,6bb6f945a7f735c3efe5e11121cd303c43a00ff9bff4793667076470e25d955f,raw/A71EV2A-x4580b.pdb,5d1662ee0f2f2823c7e86936a2df7bdd73c543c7b9ad4a6d354430fa58847b4b,22,22,0,0.0
A71EV2A-x4583a,x4583a_x4583b,83ec6abb91dc7519,CN1c2ccccc2C[C@@H]1C(=O)N1CCC[C@H](C(N)=O)C1,CN1c2ccccc2C[C@H]1C(=O)N1CCC[C@H](C(N)=O)C1 |&1:9|,CN1c2ccccc2C[C@@H]1C(=O)N1CCC[C@H](C(N)=O)C1,O=C([C@H]1Cc2ccccc2N1)N1CCCCC1,4.598941671349912,False,True,structures/x4583a_x4583b/A71EV2A-x4583a/A71EV2A-x4583a_ligand_ref.sdf,b4e5ce3a08a4a3db2f3e1e6667e225d13b886106efca61fc80bb0b02239211d9,raw/A71EV2A-x4583a.pdb,ab7bb881365242b1e08bf3135f03842704acbe0d53c5ed10ef5908c6f0b93cda,21,21,0,0.0
A71EV2A-x4583b,x4583a_x4583b,83ec6abb91dc7519,CN1c2ccccc2C[C@@H]1C(=O)N1CCC[C@H](C(N)=O)C1,CN1c2ccccc2C[C@H]1C(=O)N1CCC[C@H](C(N)=O)C1 |&1:9|,CN1c2ccccc2C[C@@H]1C(=O)N1CCC[C@H](C(N)=O)C1,O=C([C@H]1Cc2ccccc2N1)N1CCCCC1,4.598941671349912,False,True,structures/x4583a_x4583b/A71EV2A-x4583b/A71EV2A-x4583b_ligand_ref.sdf,9180a8c47f95f7f6edf59030dd63753dc4ba6d32092afc86a4271be0bc8293bb,raw/A71EV2A-x4583b.pdb,e41de4a2a6509ba77a3b238949c0bb982538b520966465b3104bf2a6c9b37234,21,21,0,0.0
A71EV2A-x4596a,x4596a_x4596b_x4596c,b659add1e7ade706,NC(=O)[C@H]1CCC(=O)N(Cc2ccc3cc[nH]c3c2)C1,NC(=O)[C@H]1CCC(=O)N(Cc2ccc3cc[nH]c3c2)C1 |&1:3|,NC(=O)[C@H]1CCC(=O)N(Cc2ccc3cc[nH]c3c2)C1,O=C1CCCCN1Cc1ccc2cc[nH]c2c1,4.611743840379951,False,True,structures/x4596a_x4596b_x4596c/A71EV2A-x4596a/A71EV2A-x4596a_ligand_ref.sdf,803fd688e05e995f4859d10f1cfb13838b64464dd71cfb82e83aa99c88df4355,raw/A71EV2A-x4596a.pdb,df15493d825590849c864a32cc8f28189b6d12f58210102167e729dbcdfd5987,20,20,0,0.0
A71EV2A-x4596b,x4596a_x4596b_x4596c,b659add1e7ade706,NC(=O)[C@H]1CCC(=O)N(Cc2ccc3cc[nH]c3c2)C1,NC(=O)[C@H]1CCC(=O)N(Cc2ccc3cc[nH]c3c2)C1 |&1:3|,NC(=O)[C@H]1CCC(=O)N(Cc2ccc3cc[nH]c3c2)C1,O=C1CCCCN1Cc1ccc2cc[nH]c2c1,4.611743840379951,False,True,structures/x4596a_x4596b_x4596c/A71EV2A-x4596b/A71EV2A-x4596b_ligand_ref.sdf,01a7026c1928f6950d18af91be3ec3e0cde2e8de27e84068d9c8d928dc4539df,raw/A71EV2A-x4596b.pdb,f356c94037bc95090de7dee46bf1a231f4e29b303dd0cf717966cf0e91bb1a9b,20,20,0,0.0
A71EV2A-x4606a,x4606a_x4606b,8a235b2ffd7e0fbc,NC(=O)[C@H]1CCCN(C(=O)[C@@H]2SCc3cccnc32)C1,NC(=O)[C@H]1CCCN(C(=O)[C@H]2SCc3cccnc32)C1 |&1:10|,NC(=O)[C@H]1CCCN(C(=O)[C@@H]2SCc3cccnc32)C1,O=C([C@@H]1SCc2cccnc21)N1CCCCC1,4.60382166833978,False,True,structures/x4606a_x4606b/A71EV2A-x4606a/A71EV2A-x4606a_ligand_ref.sdf,7cbb4d633a1cd73d422848e04c3232e6e4f0bb13c2f3d52c595378ad8b62d4e7,raw/A71EV2A-x4606a.pdb,7abf02fcbe397f43516a6fea8aca0cd90c71c3f7d2cd7d819cb562993a544694,20,20,0,0.0
A71EV2A-x4606b,x4606a_x4606b,8a235b2ffd7e0fbc,NC(=O)[C@H]1CCCN(C(=O)[C@@H]2SCc3cccnc32)C1,NC(=O)[C@H]1CCCN(C(=O)[C@H]2SCc3cccnc32)C1 |&1:10|,NC(=O)[C@H]1CCCN(C(=O)[C@@H]2SCc3cccnc32)C1,O=C([C@@H]1SCc2cccnc21)N1CCCCC1,4.60382166833978,False,True,structures/x4606a_x4606b/A71EV2A-x4606b/A71EV2A-x4606b_ligand_ref.sdf,37cae5184d0d2ce4c3ab03f86ec9c7d9c22a5687fb004396e111eb97ee1f1883,raw/A71EV2A-x4606b.pdb,2ecb3b9f1fd2858dcdf7dc0c21eadcff2f5d7d72db064ff925413b01c80896fd,20,20,0,0.0
A71EV2A-x4608a,x4608a,4c5f4c9caa35ecb7,Cn1cc2c(n1)CCC[C@@H]2C(=O)N1CCC[C@H](C(N)=O)C1,Cn1cc2c(n1)CCC[C@H]2C(=O)N1CCC[C@H](C(N)=O)C1 |&1:9|,Cn1cc2c(n1)CCC[C@@H]2C(=O)N1CCC[C@H](C(N)=O)C1,O=C([C@H]1CCCc2n[nH]cc21)N1CCCCC1,3.7495909235288316,False,True,structures/x4608a/A71EV2A-x4608a/A71EV2A-x4608a_ligand_ref.sdf,cdfdad59431a135d1e7bb4b972493c662eff3fffb23aba0d0be1a5ed1254f108,raw/A71EV2A-x4608a.pdb,73c63d3310917de9a1585ad3c9ea76a2156abc7c9dc0147cb189bd3c61c0a1ea,21,21,0,0.0
A71EV2A-x4654a,x4654a,252e8c55addb4b1f,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2S(=O)(=O)CCC3)C1,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2S(=O)(=O)CCC3)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2S(=O)(=O)CCC3)C1,O=C(Nc1cccc2c1S(=O)(=O)CCC2)N1CCCCC1,4.616184634019569,False,True,structures/x4654a/A71EV2A-x4654a/A71EV2A-x4654a_ligand_ref.sdf,fcc4046de2dcc211ee4dddc6c40691af072f0f8459beec2e4ed35425580a5644,raw/A71EV2A-x4654a.pdb,a9db8323d8f38d4893871487aceaf6de9d31f0a50ff7658fd37990f49b98ba40,24,24,0,0.0
A71EV2A-x4656a,x4656a,5daa0f8d3f434bd8,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2SC(F)F)C1,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2SC(F)F)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2SC(F)F)C1,O=C(Nc1ccccc1)N1CCCCC1,4.325140144305149,False,True,structures/x4656a/A71EV2A-x4656a/A71EV2A-x4656a_ligand_ref.sdf,6499e662e7e77ef797ae90f5b30d216681b2dda2061dfdcf7379ea0f8e2dd006,raw/A71EV2A-x4656a.pdb,33961c0c0bd5aae9f0437d04b886518613c5910963fca51924799b90c3c3077c,22,22,0,0.0
A71EV2A-x4661a,x4661a,5a2acc7aabbbffbe,COc1ccccc1[C@H](C)N1C[C@@H](C(N)=O)CCC1=O,"COc1ccccc1[C@H](C)N1C[C@H](C(N)=O)CCC1=O |&1:8,&2:12|",COc1ccccc1[C@H](C)N1C[C@@H](C(N)=O)CCC1=O,O=C1CCCCN1Cc1ccccc1,5.565980102355844,False,True,structures/x4661a/A71EV2A-x4661a/A71EV2A-x4661a_ligand_ref.sdf,5422eaa5a3e3c422099f28837ec6ae8520f523e804544dca49c3833039e354ab,raw/A71EV2A-x4661a.pdb,5511934a414b4519174921eddbb801fbdf11e06ddcd3d635e81f85727cabf129,20,20,0,0.0
A71EV2A-x4669a,x4669a_x4669b,284fb4ae8152422d,NC(=O)[C@H]1CCCN(C(=O)Cc2cc3c(cc2Cl)OCCO3)C1,NC(=O)[C@H]1CCCN(C(=O)Cc2cc3c(cc2Cl)OCCO3)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)Cc2cc3c(cc2Cl)OCCO3)C1,O=C(Cc1ccc2c(c1)OCCO2)N1CCCCC1,4.037176387439713,False,True,structures/x4669a_x4669b/A71EV2A-x4669a/A71EV2A-x4669a_ligand_ref.sdf,87416f775b75249f954874c050a9d1609307d030a122e323fce22a4bd43e8979,raw/A71EV2A-x4669a.pdb,49d54478e7dc2e3c3c627deb26aea33d969a520c5037ba601b73f8f5b395c357,23,23,0,0.0
A71EV2A-x4669b,x4669a_x4669b,284fb4ae8152422d,NC(=O)[C@H]1CCCN(C(=O)Cc2cc3c(cc2Cl)OCCO3)C1,NC(=O)[C@H]1CCCN(C(=O)Cc2cc3c(cc2Cl)OCCO3)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)Cc2cc3c(cc2Cl)OCCO3)C1,O=C(Cc1ccc2c(c1)OCCO2)N1CCCCC1,4.037176387439713,False,True,structures/x4669a_x4669b/A71EV2A-x4669b/A71EV2A-x4669b_ligand_ref.sdf,e2c81a26e60afea2ccb83cedb45c160347b98c81e855c4fbcd7cdbe8e07a4dbd,raw/A71EV2A-x4669b.pdb,40003a0c87653c2089927323e67c0bfbe10effd2137c6f44a3ec8cc22b528f6d,23,23,0,0.0
A71EV2A-x4670a,x4670a,ae93e4a11f3e1688,CSc1cccc(Br)c1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1cccc(Br)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,CSc1cccc(Br)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCCC1,5.23959580735841,False,True,structures/x4670a/A71EV2A-x4670a/A71EV2A-x4670a_ligand_ref.sdf,85e8140839c9dfd9f60f527d01a4282aa2846aac2e99af18c38292af1e2827a2,raw/A71EV2A-x4670a.pdb,d39c616b5f9e844fee1166fe8a4e44b7be991369b29f6c8feb4de56a866818cf,21,21,0,0.0
A71EV2A-x4674a,x4674a_x4674b_x4674c,64b629f5a66f5529,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2SCCC3)C1,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2SCCC3)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2SCCC3)C1,O=C(Nc1cccc2c1SCCC2)N1CCCCC1,4.5141394746468695,False,True,structures/x4674a_x4674b_x4674c/A71EV2A-x4674a/A71EV2A-x4674a_ligand_ref.sdf,d571c7b8dad58705fe771fde2ceb2da36c534efa44dd0bbf6c9294595d76e00f,raw/A71EV2A-x4674a.pdb,7cc3f9cf4e31cf79f792a92b6ec38020331cc73485a1eabed07351ba495be13b,22,22,0,0.0
A71EV2A-x4674b,x4674a_x4674b_x4674c,64b629f5a66f5529,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2SCCC3)C1,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2SCCC3)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2SCCC3)C1,O=C(Nc1cccc2c1SCCC2)N1CCCCC1,4.5141394746468695,False,True,structures/x4674a_x4674b_x4674c/A71EV2A-x4674b/A71EV2A-x4674b_ligand_ref.sdf,5487fd1ca19e82c4d476c70970101003ae72945d98bbb47af9186cb82813fe1c,raw/A71EV2A-x4674b.pdb,aa6a23b69fef1f2d57cf4e2a6bab55cc86ec8903bab427c408a86bb2d8be3579,22,22,0,0.0
A71EV2A-x4674c,x4674a_x4674b_x4674c,64b629f5a66f5529,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2SCCC3)C1,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2SCCC3)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2SCCC3)C1,O=C(Nc1cccc2c1SCCC2)N1CCCCC1,4.5141394746468695,False,True,structures/x4674a_x4674b_x4674c/A71EV2A-x4674c/A71EV2A-x4674c_ligand_ref.sdf,b914226d355e691cddd6842d0c18335e66783380c23df63a39939e4031a3111d,raw/A71EV2A-x4674c.pdb,f50e2ebf7e33d4daec230c0516fe9fb0d880e82369cca4ab8381fd6a1be9bc71,22,22,0,0.0
A71EV2A-x4675a,x4675a,3bbdec6dd0fd0506,CS(=O)(=O)c1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1,CS(=O)(=O)c1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:17|,CS(=O)(=O)c1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCCC1,4.018181392829336,False,True,structures/x4675a/A71EV2A-x4675a/A71EV2A-x4675a_ligand_ref.sdf,fd9a4a0a7092b5040d6499211dcf371b94daa558d3df46df604bea91af9bd30a,raw/A71EV2A-x4675a.pdb,c7105f26460529dbb80f089028a1119505c4df343d09bc250c452896985f8a2a,22,22,0,0.0
A71EV2A-x4684a,x4684a,de734a87c6cf6b31,CSc1ccccc1N(C)C(=O)N1CC[C@H](C(N)=O)C1,CSc1ccccc1N(C)C(=O)N1CC[C@H](C(N)=O)C1 |a:15|,CSc1ccccc1N(C)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Nc1ccccc1)N1CCCC1,4.640164517660112,False,True,structures/x4684a/A71EV2A-x4684a/A71EV2A-x4684a_ligand_ref.sdf,787a2d73a37d41cd47c819933133ae35b75297446d78d5e48ecd91926a3698df,raw/A71EV2A-x4684a.pdb,335bc8799ea9d56ec4f2727c602ed0c7f7c680de8020c6247e6eda9700432d78,20,20,0,0.0
A71EV2A-x4689a,x4689a,f1bd966dd0fc3e0f,CSc1cnccc1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1cnccc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:15|,CSc1cnccc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccncc1)N1CCCCC1,4.407893372233542,False,True,structures/x4689a/A71EV2A-x4689a/A71EV2A-x4689a_ligand_ref.sdf,e15fc2d52c87f9e8330080d4eb649cec896af2b44fb8bab7ec930cc69b55de50,raw/A71EV2A-x4689a.pdb,1090cbf28bd25b497190586b1ea2fb66f62eead7781d38c7c736dff70b963d78,20,20,0,0.0
A71EV2A-x4694a,x4694a,8f31dfd851cab16d,CSc1ccccc1CN1C[C@H](C(N)=O)CCC1=O,CSc1ccccc1CN1C[C@H](C(N)=O)CCC1=O |o1:11|,CSc1ccccc1CN1C[C@H](C(N)=O)CCC1=O,O=C1CCCCN1Cc1ccccc1,4.6439741428068775,False,True,structures/x4694a/A71EV2A-x4694a/A71EV2A-x4694a_ligand_ref.sdf,b7a94fd5edbc017d9e60e81a47f55a72d8c02636f32c9f6ee1dd02cf8d14d79c,raw/A71EV2A-x4694a.pdb,5ffcef0ce635c12e693296991a45f13e830a56136b84d282ccd90e439ac5e56e,19,19,0,0.0
A71EV2A-x4701a,x4701a,25c2308c6de71c1a,CSCC1(CC(=O)N2CCC[C@H](C(N)=O)C2)CC1,CSCC1(CC(=O)N2CCC[C@H](C(N)=O)C2)CC1 |a:11|,CSCC1(CC(=O)N2CCC[C@H](C(N)=O)C2)CC1,O=C(CC1CC1)N1CCCCC1,4.0270354434741735,False,True,structures/x4701a/A71EV2A-x4701a/A71EV2A-x4701a_ligand_ref.sdf,34243578f112a7e6f67b6c69679f046d59573a68db0f19758b5c77cb467d69a7,raw/A71EV2A-x4701a.pdb,28c259e0fcd2bb66083d25de0ca24654a9808e56507a9c3397232e301d709643,18,18,0,0.0
A71EV2A-x4703a,x4703a,93c78a64fbcfeeac,CSc1cn(C)nc1NC(=O)N1CCC[C@H](C(N)=O)C1,CSc1cn(C)nc1NC(=O)N1CCC[C@H](C(N)=O)C1 |a:15|,CSc1cn(C)nc1NC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Nc1cc[nH]n1)N1CCCCC1,3.761033004441306,False,True,structures/x4703a/A71EV2A-x4703a/A71EV2A-x4703a_ligand_ref.sdf,378ee11ebb0ed1acbc70a2b30040b28aac47f11c9591cce011d9bac871b0bcf6,raw/A71EV2A-x4703a.pdb,be48a1543c286c7b619704da0914e0da6531cc27f202002b0be787c090ca6400,20,20,0,0.0
A71EV2A-x4706a,x4706a,683fb1336e56fe3c,NC(=O)[C@H]1CCCN(C(=O)C2CCSCC2)C1,NC(=O)[C@H]1CCCN(C(=O)C2CCSCC2)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)C2CCSCC2)C1,O=C(C1CCSCC1)N1CCCCC1,4.603800652904264,False,True,structures/x4706a/A71EV2A-x4706a/A71EV2A-x4706a_ligand_ref.sdf,c99d6aa8ee1e91670346546870845da42543765ab3c3dcd0d56d82c69b2c7acf,raw/A71EV2A-x4706a.pdb,d5347cb2436c70b31aaf0e07a495d11a8ee1e0bcee052d79894fb6f5141a629c,17,17,0,0.0
A71EV2A-x4707a,x4707a,31f068247b43d2dd,NC(=O)[C@H]1CCCN(C(=O)CC2CSC2)C1,NC(=O)[C@H]1CCCN(C(=O)CC2CSC2)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)CC2CSC2)C1,O=C(CC1CSC1)N1CCCCC1,4.607306606035202,False,True,structures/x4707a/A71EV2A-x4707a/A71EV2A-x4707a_ligand_ref.sdf,87572b76f8251b0f9729ecf3fe865755202adf17259f3f99802fc71d454d22fb,raw/A71EV2A-x4707a.pdb,4831eaa33385b9bf525c870bde9fb4134a4abf283ece77b8c0d2a9ef3fff9e07,16,16,0,0.0
A71EV2A-x4708a,x4708a,753e438d0480476e,NC(=O)[C@H]1CCCN(C(=O)C2(O)CCSCC2)C1,NC(=O)[C@H]1CCCN(C(=O)C2(O)CCSCC2)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)C2(O)CCSCC2)C1,O=C(C1CCSCC1)N1CCCCC1,4.388276691992658,False,True,structures/x4708a/A71EV2A-x4708a/A71EV2A-x4708a_ligand_ref.sdf,7ad4f6d8ee3c6030404ff3fadf3f36a847423fc907c27cdf1dbf67b1dc8bab24,raw/A71EV2A-x4708a.pdb,bf2fa4d4335a5fd86b5eee899cf305d890e3f1304ded8dca3dada3ef5b654343,18,18,0,0.0
A71EV2A-x4710a,x4710a,6137aabf041dc07a,CSc1cccc(CN2C[C@H](C(N)=O)CCC2=O)c1,CSc1cccc(CN2C[C@H](C(N)=O)CCC2=O)c1 |o1:10|,CSc1cccc(CN2C[C@H](C(N)=O)CCC2=O)c1,O=C1CCCCN1Cc1ccccc1,4.610891805164698,False,True,structures/x4710a/A71EV2A-x4710a/A71EV2A-x4710a_ligand_ref.sdf,bc489c27186416e1593cc208f1c88a87715181535eb93110feba77185f7ea904,raw/A71EV2A-x4710a.pdb,cbcc421b7f1b8a3ec0ed474905f1b1c3797eee314a0882637ca6c5a6eae2fe8b,19,19,0,0.0
A71EV2A-x4712a,x4712a,87272f412801f712,CSc1ccccc1N(C)C(=O)N1CCC[C@H](C(N)=O)C1,CSc1ccccc1N(C)C(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,CSc1ccccc1N(C)C(=O)N1CCC[C@H](C(N)=O)C1,O=C(Nc1ccccc1)N1CCCCC1,4.601955140820748,False,True,structures/x4712a/A71EV2A-x4712a/A71EV2A-x4712a_ligand_ref.sdf,cd71ffe29e68e66a8fa1fe6d2095449615b8782e57f1d884146ad019bb9405fe,raw/A71EV2A-x4712a.pdb,d5570e52ffe8f781d82d30dac060c15af9caae751d4ef033f736b703fe2230e2,21,21,0,0.0
A71EV2A-x4721a,x4721a,f275c775bd8f28e0,CSc1ccccc1CC(=O)N1CCNC(=O)C1,CSc1ccccc1CC(=O)N1CCNC(=O)C1,CSc1ccccc1CC(=O)N1CCNC(=O)C1,O=C1CN(C(=O)Cc2ccccc2)CCN1,4.006123085058789,False,True,structures/x4721a/A71EV2A-x4721a/A71EV2A-x4721a_ligand_ref.sdf,bd6629a6aa06318b630eb35b21b81eba4ffd08e38b48f4ae6268c2dd8f9760b2,raw/A71EV2A-x4721a.pdb,aa20db9f7c52dfe8c1e5081bba9a2a1239b02767ab03214dc75c0ed240d54eb5,18,18,0,0.0
A71EV2A-x4724a,x4724a,a79ac70bf220ccf2,CSc1ccccc1CC(=O)N1CCC(F)(F)[C@H](C(N)=O)C1,CSc1ccccc1CC(=O)N1CCC(F)(F)[C@H](C(N)=O)C1 |&1:17|,CSc1ccccc1CC(=O)N1CCC(F)(F)[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCCC1,4.92096962924201,False,True,structures/x4724a/A71EV2A-x4724a/A71EV2A-x4724a_ligand_ref.sdf,a83b1723cf8200b58a9a9187f9ad4d417f70b45bb4efcff421e082af3520b47a,raw/A71EV2A-x4724a.pdb,ea8707cdc292fd2e4fed35edb333476d2ae8be5e66fd3ed156410998e08683a0,22,22,0,0.0
A71EV2A-x4727a,x4727a,232817c94ed70a69,CSc1c(NC(=O)N2CCC[C@H](C(N)=O)C2)c(C)nn1C,CSc1c(NC(=O)N2CCC[C@H](C(N)=O)C2)c(C)nn1C |a:11|,CSc1c(NC(=O)N2CCC[C@H](C(N)=O)C2)c(C)nn1C,O=C(Nc1cn[nH]c1)N1CCCCC1,4.6073172842698655,False,True,structures/x4727a/A71EV2A-x4727a/A71EV2A-x4727a_ligand_ref.sdf,e2bd93d6d3a49d78f7e60754285874165ffa02982a351aee43ef553dd67f402b,raw/A71EV2A-x4727a.pdb,34d43bf8b85bf4c9c43c4ab02d1699c5849c2e2f00f6df49cb0b5438c708c7f1,21,21,0,0.0
A71EV2A-x4735a,x4735a,5a2dd330221a77b5,CSc1ccccc1CC(=O)N1CCC[C@@H]1c1cnc[nH]1,CSc1ccccc1CC(=O)N1CCC[C@H]1c1cnc[nH]1 |&1:15|,CSc1ccccc1CC(=O)N1CCC[C@@H]1c1cnc[nH]1,O=C(Cc1ccccc1)N1CCC[C@@H]1c1cnc[nH]1,4.853871964321762,False,True,structures/x4735a/A71EV2A-x4735a/A71EV2A-x4735a_ligand_ref.sdf,f62fbb415527f338bb52376a35283872e896f0fad8a228e3bdf23c9079a5fbde,raw/A71EV2A-x4735a.pdb,827970d6e73c1aed33469a6774c0ddc6ada925cde39caf64f7b0f7bf8420b28b,21,21,0,0.0
A71EV2A-x4736a,x4736a,48cc85db8adf47cb,CSC[C@@H]1C[C@@H]1C(=O)N1CCC[C@H](C(N)=O)C1,"CSC[C@H]1C[C@H]1C(=O)N1CCC[C@H](C(N)=O)C1 |&1:3,5|",CSC[C@@H]1C[C@@H]1C(=O)N1CCC[C@H](C(N)=O)C1,O=C(C1CC1)N1CCCCC1,4.808721339045607,False,True,structures/x4736a/A71EV2A-x4736a/A71EV2A-x4736a_ligand_ref.sdf,786ede3b676a93bfb514b52cec2a221817d5c64fc5f7e8136c307e960af78b85,raw/A71EV2A-x4736a.pdb,f35a433f55b02c1e87e5b8557c1f2db7bb50d73f74f471cba11e7c0e47c15e40,17,17,0,0.0
A71EV2A-x4739a,x4739a,7552a7254278a547,CSc1ccccc1CC(=O)N1CC[C@@H]2[C@H](C1)[C@H]2C(N)=O,"CSc1ccccc1CC(=O)N1CC[C@H]2[C@H](C1)[C@H]2C(N)=O |&1:14,&2:15,&3:17|",CSc1ccccc1CC(=O)N1CC[C@@H]2[C@H](C1)[C@H]2C(N)=O,O=C(Cc1ccccc1)N1CC[C@H]2C[C@H]2C1,4.558200508454535,False,True,structures/x4739a/A71EV2A-x4739a/A71EV2A-x4739a_ligand_ref.sdf,32a61b48b949f04678313d98db07e8461971878b3a8d0b9d859638b5785626eb,raw/A71EV2A-x4739a.pdb,69f083c67b6fc41c0d51609543d02de6dd1be67bccfee7f44e598e2f91bc253b,21,21,0,0.0
A71EV2A-x4745a,x4745a,2d82d6b98b36fbee,CSc1ccccc1CC(=O)N1CCC[C@H](S(N)(=O)=O)C1,CSc1ccccc1CC(=O)N1CCC[C@H](S(N)(=O)=O)C1 |&1:15|,CSc1ccccc1CC(=O)N1CCC[C@H](S(N)(=O)=O)C1,O=C(Cc1ccccc1)N1CCCCC1,4.603800652904264,False,True,structures/x4745a/A71EV2A-x4745a/A71EV2A-x4745a_ligand_ref.sdf,44fb7a50bd5cd8a32c0c902feeb0f8df52f955170152edac6256106d9f5bb3ab,raw/A71EV2A-x4745a.pdb,b8620674e67ca51c0eb64acf1767ad96b1e7296494caa0258664ea2e2c66978f,21,21,0,0.0
A71EV2A-x4746a,x4746a,0256d52d0bccaff9,CSc1ccccc1CC(=O)N1CCC[C@H](C(F)F)C1,CSc1ccccc1CC(=O)N1CCC[C@H](C(F)F)C1 |&1:15|,CSc1ccccc1CC(=O)N1CCC[C@H](C(F)F)C1,O=C(Cc1ccccc1)N1CCCCC1,3.883316455303125,False,True,structures/x4746a/A71EV2A-x4746a/A71EV2A-x4746a_ligand_ref.sdf,a0696dd0a48ca30584d260409c949466e53c8443aa57f2f50e5821ea5a328c0e,raw/A71EV2A-x4746a.pdb,092f4b325d65339a9d4c570a3b2dde4dab2ca8d27a335bd3f51d0011a518ea77,20,20,0,0.0
A71EV2A-x4751a,x4751a,eea404b0012b35b8,CSc1ccccc1CC(=O)N1CCC[C@H](CF)C1,CSc1ccccc1CC(=O)N1CCC[C@H](CF)C1 |&1:15|,CSc1ccccc1CC(=O)N1CCC[C@H](CF)C1,O=C(Cc1ccccc1)N1CCCCC1,4.015189894778023,False,True,structures/x4751a/A71EV2A-x4751a/A71EV2A-x4751a_ligand_ref.sdf,dceade5abcb9875b2c0d54b15c76af8869f72cafe5e0514207d4ad9e4a47589a,raw/A71EV2A-x4751a.pdb,ab5725d9794a4a828918b704fd9a0c17e2015be1d3f9f2a8fa5b488f9ebabf9d,19,19,0,0.0
